code,ident,latitude_deg,longitude_deg,time_zone
YCG,CYCG,49.2957603,-117.6330645,UTC-7
YCH,CYCH,47.0078011,-65.4492035,UTC-3
XCM,CYCK,42.4,-82.183334,UTC-4
YCL,CYCL,47.990799,-66.3302994,UTC-3
YCN,CYCN,49.10794825,-81.01621235,UTC-4
YCO,CYCO,67.81699259999999,-115.1451439,UTC-6
YCQ,CYCQ,55.6871986,-121.626998,UTC-7
YCR,CYCR,54.6089003,-97.7675598,UTC-5
YCS,CYCS,63.3479211,-90.73376928,UTC-5
YCT,CYCT,52.0747079,-111.4478933,UTC-6
YCW,CYCW,49.166668,-121.9,UTC-7
YCY,CYCY,70.416664,-68.5,UTC-4
YCZ,CYCZ,50.3280976,-115.8728844,UTC-6
YDA,CYDA,64.04402830000001,-139.1234988,UTC-7
YDB,CYDB,61.35,-139.01666,UTC-7
YDF,CYDF,49.21027,-57.399727,UTC-2
YDL,CYDL,58.583332,-130.03334,UTC-7
XRR,CYDM,61.9696858,-132.4176307,UTC-7
YDN,CYDN,51.1,-100.05,UTC-5
YDO,CYDO,48.86667,-72.23333,UTC-4
YDP,CYDP,56.55111965,-61.68202142,UTC-3
YDQ,CYDQ,55.7414723,-120.1824623,UTC-7
YEG,CYEG,53.3072596,-113.5838087,UTC-6
YEK,CYEK,61.0940808,-94.07115802,UTC-5
YEL,CYEL,46.3513165,-82.55883995,UTC-4
YEM,CYEM,45.842777,-81.858055,UTC-4
YEN,CYEN,49.166668,-102.98333,UTC-6
YER,CYER,56.033333,-87.833336,UTC-4
YET,CYET,53.57913155,-116.4667328,UTC-6
YEU,CYEU,79.9941331,-85.80846871,UTC-5
YEV,CYEV,68.30665,-133.49767,UTC-6
YEY,CYEY,48.552223,-78.25,UTC-4
YFA,CYFA,52.24167,-81.59167,UTC-4
YFB,CYFB,63.757401900000005,-68.55238357,UTC-4
YFC,CYFC,45.87018365,-66.53510204,UTC-3
YFE,CYFE,48.7455867,-69.0880375,UTC-4
YFH,CYFH,51.5615715,-87.90900401,UTC-4
YFI,CYFI,57.26543025,-110.9750718,UTC-6
YTM,CYFJ,46.515556,-74.75528,UTC-4
YFO,CYFO,54.67692025,-101.6775972,UTC-5
YFR,CYFR,61.1808014,-113.690002,UTC-6
YFS,CYFS,61.7609797,-121.2353302,UTC-6
YMN,CYFT,55.166668,-59.166668,UTC-3
YGB,CYGB,49.6909262,-124.5066531,UTC-7
YGH,CYGH,66.2424039,-128.6474082,UTC-6
YGK,CYGK,44.22465785,-76.59772452,UTC-4
YGL,CYGL,53.629723,-77.70639,UTC-4
YGM,CYGM,50.666668,-97,UTC-5
YGN,CYGN,50.85,-126.85,UTC-7
YGO,CYGO,54.5588933,-94.4913969,UTC-5
YGP,CYGP,48.766666,-64.48333,UTC-4
YGQ,CYGQ,49.733334,-86.95,UTC-4
YGR,CYGR,47.36667,-61.9,UTC-3
YGT,CYGT,69.36376179999999,-81.81482447,UTC-4
YGV,CYGV,50.2834939,-63.60387559,UTC-4
YGW,CYGW,55.2824753,-77.75632599,UTC-4
YGX,CYGX,56.35681195,-94.71217963,UTC-5
YGZ,CYGZ,76.42610205,-82.90958377,UTC-4
YQC,CYHA,61.333332,-69.63333,UTC-4
YHB,CYHB,52.86667,-102.416664,UTC-6
CXH,CYHC,49.266666,-123.11667,UTC-7
YHD,CYHD,49.783333,-92.833336,UTC-5
YHE,CYHE,49.416668,-121.416664,UTC-7
YHF,CYHF,49.7141397,-83.68811012,UTC-4
YNS,CYHH,49.74167,-76.74167,UTC-4
YHI,CYHI,70.71667,-117.71667,UTC-6
YHK,CYHK,68.6368488,-95.85487461,UTC-6
YHM,CYHM,43.16138,-79.92631,UTC-4
YHN,CYHN,49.1931,-84.7589035,UTC-4
YHO,CYHO,55.4487663,-60.23073682,UTC-3
YHP,CYHP,52.11288365,-94.25558169,UTC-5
YHR,CYHR,50.5,-59.5,UTC-4
YHT,CYHT,60.75,-137.5,UTC-7
YHU,CYHU,45.5,-73.6,UTC-4
YHY,CYHY,60.83957225,-115.7820722,UTC-6
YHZ,CYHZ,44.8767923,-63.512633,UTC-3
YIB,CYIB,48.773681,-91.63782116,UTC-5
YDG,CYID,44.61667,-65.76667,UTC-3
YIF,CYIF,51.20991955,-58.65734963,UTC-4
YIK,CYIK,62.416668,-76.083336,UTC-4
YIO,CYIO,72.68932480000001,-77.96982812,UTC-4
YIV,CYIV,54.2,-94.78333,UTC-5
YJA,CYJA,52.9972169,-118.0612726,UTC-6
YJF,CYJF,60.23598605,-123.4700786,UTC-6
YJN,CYJN,45.333332,-73.333336,UTC-4
YJT,CYJT,48.5430993,-58.55935518,UTC-2
YKA,CYKA,50.7051481,-120.441599,UTC-7
YKC,CYKC,44.25,-76.6,UTC-6
LAK,CYKD,68.22236219999999,-135.0047546,UTC-6
YKF,CYKF,43.45585485,-80.38573581,UTC-4
YWB,CYKG,61.5877768,-71.92727553,UTC-4
YKJ,CYKJ,57.2560997,-105.617996,UTC-6
YKL,CYKL,54.783333,-64.816666,UTC-4
YKD,CYKM,44.20139,-81.60667,UTC-4
AKV,CYKO,60.733334,-78.583336,UTC-4
YOG,CYKP,51.6588906,-85.90071375,UTC-4
YKQ,CYKQ,51.4733523,-78.7545877,UTC-4
YKX,CYKX,48.15,-80.03333,UTC-4
YKY,CYKY,51.45,-109.166664,UTC-6
YKZ,CYKZ,43.86667,-79.36667,UTC-4
YPJ,CYLA,59.296748050000005,-69.59987231,UTC-4
YLB,CYLB,54.766666,-112.01667,UTC-6
YLC,CYLC,62.84737215,-69.87541408,UTC-4
YLD,CYLD,47.8209323,-83.3549858,UTC-4
YLH,CYLH,52.1955986,-87.9341965,UTC-4
YLJ,CYLJ,54.5,-108.666664,UTC-6
YSG,CYLK,62.41861,-110.075554,UTC-6
YLL,CYLL,53.31182105,-110.0726686,UTC-6
YLQ,CYLQ,47.5,-72.833336,UTC-4
YLR,CYLR,56.5133018,-99.9852982,UTC-5
YLK,CYLS,44.4841513,-79.5460696,UTC-4
YLT,CYLT,82.51855470000001,-62.27247038,UTC-4
XGR,CYLU,58.5,-65.98333,UTC-4
YLW,CYLW,49.956703700000006,-119.3795494,UTC-7
YMA,CYMA,63.6166166,-135.8690225,UTC-7
YME,CYME,48.833332,-67.51667,UTC-4
YMG,CYMG,49.0828647,-85.86072074,UTC-4
YMH,CYMH,52.3027992,-55.8471985,UTC-2
YMJ,CYMJ,50.38333,-105.53333,UTC-6
YML,CYML,47.65,-70.166664,UTC-4
YMM,CYMM,56.65179285,-111.2283896,UTC-6
YMO,CYMO,51.29122475,-80.61061369,UTC-4
YMT,CYMT,49.916668,-74.36667,UTC-4
YUD,CYMU,56.5382204,-76.5191558,UTC-4
YMW,CYMW,46.38333,-75.96667,UTC-4
YMX,CYMX,45.6825019,-74.0275252,UTC-4
YNA,CYNA,50.1898717,-61.78735933,UTC-4
YNC,CYNC,53.01042075,-78.83166405,UTC-4
YND,CYND,45.483334,-75.63333,UTC-4
YNE,CYNE,53.95694255,-97.84823872,UTC-5
YNH,CYNH,56,-121.9,UTC-6
YLY,CYNJ,49.10085405,-122.6280898,UTC-7
YNL,CYNL,58.2688607,-104.079962,UTC-6
YNM,CYNM,49.76001035,-77.79879252,UTC-4
HZP,CYNR,57.381668,-111.70111,UTC-6
YOA,CYOA,64.69891179999999,-110.6143858,UTC-6
YOC,CYOC,67.5673747,-139.849274,UTC-7
YOD,CYOD,54.466667,-110.25,UTC-6
YOH,CYOH,54.9344837,-95.27646737,UTC-5
YOJ,CYOJ,58.618332,-117.168335,UTC-6
YOO,CYOO,43.9227762,-78.8950068,UTC-4
YOP,CYOP,58.4908903,-119.4065163,UTC-6
YOS,CYOS,44.59028,-80.8375,UTC-4
YOW,CYOW,45.32203645,-75.66726439,UTC-4
YPA,CYPA,53.2166982,-105.675088,UTC-6
YPC,CYPC,69.36133480000001,-124.0745328,UTC-6
YPS,CYPD,45.65680205,-61.36793711,UTC-3
YPE,CYPE,56.2257761,-117.4539018,UTC-6
YPG,CYPG,49.99481965,-98.3054459,UTC-5
YPH,CYPH,58.433334,-78.166664,UTC-4
YPL,CYPL,51.208332,-90.208336,UTC-5
YPM,CYPM,51.8196983,-93.9732971,UTC-5
YPN,CYPN,49.83726715,-64.28671832,UTC-4
YPO,CYPO,54.9892371,-85.44585341,UTC-4
YPQ,CYPQ,44.3,-78.316666,UTC-4
YPR,CYPR,54.3167,-130.3999939,UTC-7
YPW,CYPW,49.83348945,-124.4988478,UTC-7
YPX,CYPX,60.033333,-77.166664,UTC-4
YPY,CYPY,58.7672005,-111.1169968,UTC-6
YPZ,CYPZ,54.2102362,-125.7568784,UTC-7
YQA,CYQA,44.9754065,-79.30674035,UTC-4
YQB,CYQB,46.79217485,-71.38577821,UTC-4
YQD,CYQD,53.966667,-101.1,UTC-5
YQF,CYQF,52.18576525,-113.8859997,UTC-6
YQG,CYQG,42.274166,-82.96389,UTC-4
YQH,CYQH,60.11951655,-128.8164386,UTC-7
YQI,CYQI,43.8244588,-66.08582716,UTC-3
YQK,CYQK,49.7896669,-94.3622078,UTC-5
YQL,CYQL,49.629112,-112.7909286,UTC-6
YQM,CYQM,46.11647835,-64.67556069,UTC-3
YQN,CYQN,50.18380935,-86.69197274,UTC-4
YQQ,CYQQ,49.7059024,-124.9076713,UTC-7
YQR,CYQR,50.4309977,-104.6656062,UTC-6
YQS,CYQS,42.783333,-81.2,UTC-4
YQT,CYQT,48.37209765,-89.32725832,UTC-4
YQU,CYQU,55.1800502,-118.8782924,UTC-6
YQV,CYQV,51.216667,-102.46667,UTC-6
YQW,CYQW,52.768967,-108.2524323,UTC-6
YQX,CYQX,48.9356343,-54.57370404,UTC-2
YQY,CYQY,46.166668,-60.05,UTC-3
YQZ,CYQZ,53.0246193,-122.5073651,UTC-7
YRA,CYRA,64.1162588,-117.311582,UTC-6
YRB,CYRB,74.7166791,-94.96858869,UTC-5
YRI,CYRI,47.833332,-69.53333,UTC-4
YRJ,CYRJ,48.5200005,-72.2656021,UTC-4
YRL,CYRL,51.06810435,-93.78762993,UTC-5
YRM,CYRM,52.36667,-114.916664,UTC-6
YRO,CYRO,45.45,-75.7,UTC-4
YRQ,CYRQ,46.3567288,-72.67815018,UTC-4
YRS,CYRS,54.1671982,-93.5571976,UTC-5
YRT,CYRT,62.81005385,-92.11267654,UTC-5
YRV,CYRV,50.9621846,-118.1837691,UTC-7
YSB,CYSB,46.62296,-80.79592,UTC-4
YSC,CYSC,45.416668,-71.9,UTC-4
YSE,CYSE,49.781667,-123.161944,UTC-7
YSF,CYSF,59.2503822,-105.8414367,UTC-6
YSH,CYSH,44.94829,-75.93959,UTC-4
YSJ,CYSJ,45.31381415,-65.88597941,UTC-3
YSK,CYSK,56.53683365,-79.24933782,UTC-4
YSL,CYSL,47.17880085,-67.89345704,UTC-3
YSM,CYSM,60.0192725,-111.9620047,UTC-6
YCM,CYSN,43.192976900000005,-79.17194175,UTC-4
YSP,CYSP,48.75,-86.35,UTC-4
YST,CYST,53.85,-94.65,UTC-5
YSU,CYSU,49,-57.983334,UTC-3
YSY,CYSY,71.99336145000001,-125.2487638,UTC-6
YTA,CYTA,45.861668,-77.24944,UTC-4
YTE,CYTE,64.2301779,-76.52438762,UTC-4
YTF,CYTF,48.5098133,-71.6502761,UTC-4
YTH,CYTH,55.79753,-97.8605,UTC-5
YTL,CYTL,53.81987275,-89.90035955,UTC-5
YTQ,CYTQ,58.6678,-69.95633,UTC-4
YTR,CYTR,44.1,-77.583336,UTC-4
YTS,CYTS,48.57027225,-81.37862175,UTC-4
YTZ,CYTZ,43.632023,-79.39585,UTC-4
YUB,CYUB,69.4309915,-133.0177332,UTC-6
YUL,CYUL,45.46873715,-73.74257166,UTC-4
YUT,CYUT,66.51897095000001,-86.2232477,UTC-5
YUX,CYUX,68.7761002,-81.2435989,UTC-4
YUY,CYUY,48.2083786,-78.8323492,UTC-4
YVB,CYVB,48.07118955,-65.46021846,UTC-4
YVC,CYVC,55.083332,-105.333336,UTC-6
YVG,CYVG,53.3572817,-110.8266663,UTC-6
YVE,CYVK,50.2465422,-119.3284536,UTC-7
YCK,CYVL,67.02074845,-126.1286355,UTC-6
YVM,CYVM,67.583336,-63.833332,UTC-4
YVO,CYVO,48.0537795,-77.7846334,UTC-4
YVP,CYVP,58.0906856,-68.42739349,UTC-4
YVQ,CYVQ,65.2805699,-126.7980685,UTC-6
YVR,CYVR,49.193044,-123.1798642,UTC-7
YVT,CYVT,55.8418654,-108.4163857,UTC-6
YVV,CYVV,44.666668,-81.166664,UTC-4
YVZ,CYVZ,52.666668,-94.5,UTC-5
YWA,CYWA,45.9,-77.28333,UTC-4
YFJ,CYWE,64.1930455,-114.076634,UTC-6
YWG,CYWG,49.91046085,-97.23792814,UTC-5
YWH,CYWH,48.4253301,-123.3904221,UTC-7
YWJ,CYWJ,65.166664,-123.5,UTC-6
YWK,CYWK,52.92290375,-66.86590758,UTC-3
YWL,CYWL,52.1831017,-122.054,UTC-7
YWP,CYWP,52.95896385,-87.37462162,UTC-4
YWY,CYWY,63.2099933,-123.434656,UTC-6
YXC,CYXC,49.61286085,-115.783911,UTC-6
YXD,CYXD,53.566666,-113.51667,UTC-6
YXE,CYXE,52.172372,-106.6916109,UTC-6
YXH,CYXH,50.0185704,-110.7210508,UTC-6
YXJ,CYXJ,56.2404316,-120.7358715,UTC-7
YXK,CYXK,48.433334,-68.55,UTC-4
YXL,CYXL,50.1138992,-91.9052963,UTC-5
YXN,CYXN,62.2416682,-92.60009968,UTC-5
YXP,CYXP,66.14491480000001,-65.71324179,UTC-4
YXQ,CYXQ,62,-141,UTC-7
YXR,CYXR,47.697224,-79.851944,UTC-4
YXS,CYXS,53.8847174,-122.675001,UTC-7
YXT,CYXT,54.465557,-128.57445,UTC-7
YXU,CYXU,43.03236375,-81.1487638,UTC-4
YXX,CYXX,49.025278,-122.36,UTC-7
YXY,CYXY,60.70929625,-135.0682498,UTC-7
YXZ,CYXZ,47.9641218,-84.78941127,UTC-4
YYB,CYYB,46.356823,-79.42725,UTC-4
YYC,CYYC,51.120751,-114.0105723,UTC-6
YYD,CYYD,54.82451285,-127.1854281,UTC-7
YYE,CYYE,58.836634450000005,-122.5914046,UTC-7
YYF,CYYF,49.46486925000001,-119.6025256,UTC-7
YYG,CYYG,46.2906776,-63.12947829,UTC-3
YYH,CYYH,69.54798305,-93.57816845,UTC-6
YYJ,CYYJ,48.6463019,-123.421709,UTC-7
YYL,CYYL,56.8638992,-101.075996,UTC-5
YYM,CYYM,49.86667,-114.166664,UTC-6
YYN,CYYN,50.283333,-107.833336,UTC-6
YYQ,CYYQ,58.7483682,-94.075267,UTC-5
YYR,CYYR,53.313534,-60.4124,UTC-3
YYT,CYYT,47.6197383,-52.74791992,UTC-2
YYU,CYYU,49.40840675,-82.46398398,UTC-4
YYW,CYYW,50.283333,-89.03333,UTC-4
YYY,CYYY,48.6086006,-68.2080994,UTC-4
YYZ,CYYZ,43.681583,-79.61146,UTC-4
YZE,CYZE,45.885277,-82.56778,UTC-4
YZF,CYZF,62.45738665,-114.4411147,UTC-6
YZG,CYZG,62.1792874,-75.66740714,UTC-4
YZH,CYZH,55.2930984,-114.7770004,UTC-6
YZP,CYZP,53.2532095,-131.8126998,UTC-7
YZR,CYZR,42.9981744,-82.30882049,UTC-4
YZS,CYZS,64.197343,-83.35760462,UTC-5
YZT,CYZT,50.68186165,-127.3697701,UTC-7
YZU,CYZU,54.14253795,-115.7861658,UTC-6
YZV,CYZV,50.2233009,-66.2656021,UTC-4
YZW,CYZW,60.1739957,-132.73434,UTC-7
YZX,CYZX,49.166668,-118.666664,UTC-3
ZAC,CZAC,56.0898605,-96.09481,UTC-5
YSN,CZAM,50.6828003,-119.228996,UTC-7
YDT,CZBB,49.183334,-123.183334,UTC-7
ILF,CZBD,56.052567,-95.6137982,UTC-5
ZBF,CZBF,47.629166,-65.73944,UTC-3
ZBM,CZBM,45.316666,-72.833336,UTC-4
KES,CZEE,56.0377456,-96.5107075,UTC-5
ZEM,CZEM,52.25,-78.51667,UTC-4
ZFA,CZFA,63.216667,-133.36667,UTC-7
ZFD,CZFD,59.3344002,-107.1819992,UTC-6
XPK,CZFG,55.74924995,-101.264025,UTC-5
ZFM,CZFM,67.477776,-134.95277,UTC-6
ZFN,CZFN,64.90878649999999,-125.5697078,UTC-6
ZGF,CZGF,49.0155983,-118.430999,UTC-7
ZGI,CZGI,54.683334,-94.166664,UTC-5
ZGR,CZGR,52.04476915,-95.46527984,UTC-5
ZHP,CZHP,55.39448465,-116.4868989,UTC-6
ZJG,CZJG,54.51907755,-98.04607142,UTC-5
ZJN,CZJN,52.1162532,-101.2352046,UTC-5
ZKE,CZKE,52.333332,-81.333336,UTC-4
YTD,CZLQ,55.3179916,-97.7019681,UTC-5
MSA,CZMD,53.816666,-91.98333,UTC-5
ZMH,CZML,51.73500725,-121.3324443,UTC-7
PIW,CZMN,55.7,-97.333336,UTC-5
ZMT,CZMT,54.0258747,-132.123896,UTC-7
CZN,CZN,62.07083,-142.05,UTC-8
XPP,CZNG,52.99613225,-97.27371598,UTC-5
CZO,CZO,62.5636319,-144.669765,UTC-8
ZPB,CZPB,53.88868915,-92.18777514,UTC-5
WPC,CZPC,49.483334,-113.95,UTC-6
ZPO,CZPO,55.516666,-106.583336,UTC-6
ZRJ,CZRJ,52.95,-91.316666,UTC-5
ZSJ,CZSJ,53.033333,-93.23333,UTC-5
XSI,CZSN,56.7910684,-98.90739824,UTC-5
ZST,CZST,55.9356393,-129.9826696,UTC-7
ZSW,CZSW,54.333332,-130.28334,UTC-7
YDV,CZTA,51.7825305,-96.6918965,UTC-5
ZTM,CZTM,55.8647665,-92.08083712,UTC-5
ZUC,CZUC,49.5,-91.833336,UTC-5
ZUM,CZUM,53.5619011,-64.1063995,UTC-3
XLB,CZWH,58.61344095,-101.4696821,UTC-5
ZWL,CZWL,58.10592265,-103.1722402,UTC-6
VEX,D60,41.916668,-77.13333,UTC-5
DJN,D66,64.0488787,-145.7171901,UTC-8
MQV,DA14,35.9,0.083333,UTC+1
BUJ,DAAD,35.166668,4.15,UTC+1
BJA,DAAE,36.71292390000001,5.073719492285118,UTC+1
ALG,DAAG,36.7013497,3.210903183,UTC+1
DJG,DAAJ,24.465279,9.488889,UTC+1
VVZ,DAAP,26.533333,8.55,UTC+1
QSF,DAAS,36.18053795,5.325335614861902,UTC+1
TMR,DAAT,22.8133851,5.451241709209654,UTC+1
GJL,DAAV,36.7943535,5.875569778538126,UTC+1
MZW,DAAY,33.52692475,-0.242848009,UTC+1
AAE,DABB,36.821392,7.811857,UTC+1
CZL,DABC,36.3051916,6.6184457,UTC+1
SKI,DABP,36.833332,6.966667,UTC+1
TEE,DABS,35.43140775,8.122162859575312,UTC+1
BLJ,DABT,35.566666,6.183333,UTC+1
HRM,DAFH,33.166668,3.2,UTC+1
TID,DAOB,35.466667,1.35,UTC+1
TIN,DAOF,27.7014134,-8.167237444,UTC+1
CFK,DAOI,36.21306805,1.3306219157103958,UTC+1
TAF,DAOL,35.627777,-0.610556,UTC+1
TLM,DAON,35.0127915,-1.45580473,UTC+1
ORN,DAOO,35.6206678,-0.615420237,UTC+1
CBH,DAOR,31.647778,-2.259722,UTC+1
BFW,DAOS,35.171665,-0.589444,UTC+1
MUW,DAOV,35.333332,0.15,UTC+1
EBH,DAOY,33.727139699999995,1.098237257604271,UTC+1
INF,DATG,19.616667,5.866667,UTC+1
BMW,DATM,21.316668,1.033333,UTC+1
AZR,DAUA,27.883333,-0.283333,UTC+1
BSK,DAUB,34.7931774,5.734029338102971,UTC+1
ELG,DAUE,30.58654715,2.864480363011605,UTC+1
GHA,DAUG,32.3857188,3.794306470528227,UTC+1
HME,DAUH,31.6753963,6.141752805006766,UTC+1
INZ,DAUI,27.250692200000003,2.510509421934017,UTC+1
TGR,DAUK,33.0733139,6.090476641530314,UTC+1
LOO,DAUL,33.833332,2.983333,UTC+1
ELU,DAUO,33.511920399999994,6.783513936983928,UTC+1
TMX,DAUT,29.23472915,0.2729093608047118,UTC+1
OGX,DAUU,31.9171828,5.411965642045519,UTC+1
IAM,DAUZ,28.05539045,9.644012211467604,UTC+1
COO,DBBB,6.3577513,2.385905079697595,UTC+1
DJA,DBBD,9.6922065,1.636236,UTC+1
KDC,DBBK,11.1447651,2.9400172445229504,UTC+1
NAE,DBBN,10.37708265,1.3599760824345344,UTC+1
PKO,DBBP,9.3576899,2.6096799,UTC+1
SVF,DBBS,8.033333,2.483333,UTC+1
DCK,DCK,66.9441134,-156.9057329,UTC-8
XKY,DFCA,13.0774092,-1.1002443,UTC+0
OUG,DFCC,13.516667,-2.333333,UTC+0
XDJ,DFCJ,14.1221595,-1.6280623,UTC+0
XLU,DFCL,11.1,-2.1,UTC+0
PUP,DFCP,11.183333,-1.166667,UTC+0
XBO,DFEA,12.65,-0.566667,UTC+0
XBG,DFEB,12.9810906,-0.162316,UTC+0
DIP,DFED,12.033333,2.033333,UTC+0
DOR,DFEE,14.0261569,-0.0650342,UTC+0
FNG,DFEF,12.066667,0.35,UTC+0
XGG,DFEG,14.454266,-0.2182764,UTC+0
XKA,DFEL,12.4640118,1.4932335,UTC+0
TMQ,DFEM,14.783333,0.083333,UTC+0
XPA,DFEP,11.25,0.7,UTC+0
ARL,DFER,11.5970001,1.483,UTC+0
XSE,DFES,13.4571544,0.5037673,UTC+0
TEG,DFET,11.9,-0.316667,UTC+0
XZA,DFEZ,11.133333,-1,UTC+0
OUA,DFFD,12.35041315,-1.512442497,UTC+0
BNR,DFOB,10.666667,-4.666667,UTC+0
DGU,DFOD,12.45805445,-3.491975386,UTC+0
XGA,DFOG,10.333333,-3.183333,UTC+0
XNU,DFON,12.7433307,-3.8607879,UTC+0
BOY,DFOO,11.163611,-4.324444,UTC+0
TUQ,DFOT,13,-3,UTC+0
XDE,DFOU,10.9488727,-3.2525186,UTC+0
XAR,DFOY,14.217,-0.883,UTC+0
ACC,DGAA,5.60428935,-0.167967626,UTC+0
TML,DGLE,9.406944,-0.879167,UTC+0
KMS,DGSI,6.7150762,-1.590326552,UTC+0
NYI,DGSN,7.36107895,-2.328295106,UTC+0
TKD,DGTK,4.8966362,-1.77407507,UTC+0
ABO,DIAO,5.433333,-3.216667,UTC+0
ABJ,DIAP,5.264928299999999,-3.925957339,UTC+0
OGO,DIAU,6.7181611,-3.4705374,UTC+0
BXI,DIBI,8.75,-6.5,UTC+0
BYK,DIBK,7.7404244,-5.068606829,UTC+0
BQO,DIBN,9.2548838,-3.033317862,UTC+0
BDK,DIBU,8.0151654,-2.763268016,UTC+0
DIM,DIDK,6.75,-4.766667,UTC+0
DJO,DIDL,6.866944,-6.466667,UTC+0
FEK,DIFK,9.6000004,-5.1999998,UTC+0
GGN,DIGA,6.133333,-5.933333,UTC+0
GGO,DIGL,6.333333,-7.75,UTC+0
BBV,DIGN,4.666667,-6.95,UTC+0
HGO,DIKO,9.413889,-5.616667,UTC+0
MJC,DIMN,7.381667,-7.528333,UTC+0
KEO,DIOD,9.49,-7.570833,UTC+0
OFI,DIOF,9.6,-4.033333,UTC+0
SEO,DISG,7.963739500000001,-6.643595779,UTC+0
SPY,DISP,4.730278,-6.626944,UTC+0
ZSS,DISS,4.9303139,-6.1304294,UTC+0
TXU,DITB,4.4378095,-7.3627281,UTC+0
TOZ,DITM,8.2968,-7.6730977,UTC+0
ASK,DIYO,6.816667,-5.283333,UTC+0
ABV,DNAA,9.00668065,7.265007350650086,UTC+1
QUO,DNAI,4.8756716,8.097530913373072,UTC+1
AKR,DNAK,7.25,5.083333,UTC+1
ABB,DNAS,6.20565465,6.663854565066257,UTC+1
BCU,DNBC,10.366667,9.8,UTC+1
BNI,DNBE,6.3171425,5.599650573795893,UTC+1
CBQ,DNCA,4.979604500000001,8.349199913234665,UTC+1
ENU,DNEN,6.471979599999999,7.556717954,UTC+1
GMO,DNGO,10.2969752,10.89639355471698,UTC+1
IBA,DNIB,7.431944,3.911111,UTC+1
ILR,DNIL,8.5,4.533333,UTC+1
QOW,DNIM,5.42797015,7.204520853248672,UTC+1
JOS,DNJO,9.8684076,8.887211243,UTC+1
KAD,DNKA,10.595833,7.440278,UTC+1
KAN,DNKN,12.0468517,8.521322889378638,UTC+1
MIU,DNMA,11.85667135,13.085247833739285,UTC+1
MDI,DNMK,7.75,8.533333,UTC+1
LOS,DNMM,6.577871,3.321178,UTC+1
MXJ,DNMN,9.616667,6.533333,UTC+1
PHC,DNPO,5.01669605,6.9519059120197095,UTC+1
SKO,DNSO,13.006389,5.242222,UTC+1
QRW,DNSU,5.5985715,5.818545655443176,UTC+1
YOL,DNYO,9.25639295,12.431171311028873,UTC+1
ZAR,DNZA,11,7.666667,UTC+1
MFQ,DRRM,13.50119435,7.124447553561355,UTC+1
NIM,DRRN,13.4901663,2.184618025448069,UTC+1
THZ,DRRT,14.8676617,5.253089017440471,UTC+1
AJY,DRZA,16.965223950000002,7.997894294413262,UTC+1
RLT,DRZL,18.7905162,7.368073637080116,UTC+1
ZND,DRZR,13.7779059,8.982367611,UTC+1
TBJ,DTKA,36.9770903,8.880022080372964,UTC+1
MIR,DTMB,35.76108,10.753155,UTC+1
NBE,DTNH,36.07817805,10.435925349519708,UTC+1
TUN,DTTA,36.851848450000006,10.229499453576416,UTC+1
GAF,DTTF,34.423966300000004,8.823456814251143,UTC+1
GAE,DTTG,33.7307163,9.914348986,UTC+1
DJE,DTTJ,33.87118,10.775145,UTC+1
EBM,DTTR,31.70399195,9.254241482361664,UTC+1
SFA,DTTX,34.716667,10.683333,UTC+1
TOE,DTTZ,33.93710375,8.098227764127163,UTC+1
LRL,DXNG,9.833333,1.133333,UTC+0
LFW,DXXX,6.17020235,1.2560093951906006,UTC+0
MIF,E01,31.6,-102.9,UTC-5
CCG,E13,31.41140455,-102.3592957,UTC-5
ESO,E14,36.1,-106.03333,UTC-6
WTR,E24,33.85,-109.96667,UTC-7
BGT,E51,34.5932537,-113.1728287,UTC-7
ANR,EBAW,51.1881429,4.463473861141249,UTC+1
BRU,EBBR,50.9010343,4.478626970832147,UTC+1
CRL,EBCI,50.463637250000005,4.466173283859401,UTC+1
KJK,EBKT,50.8153884,3.2061592,UTC+1
LGG,EBLG,50.6385382,5.440920445172662,UTC+1
OST,EBOS,51.2003974,2.874165781169563,UTC+1
AOC,EDAC,50.98321195,12.509863258666917,UTC+1
HDF,EDAH,53.8785322,14.152571077560175,UTC+1
IES,EDAU,51.3,13.283333,UTC+1
REB,EDAX,53.35,12.716667,UTC+1
CSO,EDBC,51.8559128,11.415935734337616,UTC+1
BBH,EDBH,54.33965175,12.712626338183224,UTC+1
FNB,EDBN,53.59858005,13.305933199579506,UTC+1
CBU,EDCD,51.77028,14.299167,UTC+1
GTI,EDCG,54.38333,12.316667,UTC+1
KOQ,EDCK,51.716667,11.95,UTC+1
PEF,EDCP,54.166668,13.766667,UTC+1
BER,EDDB,52.3976851,13.5367764,UTC+1
DRS,EDDC,51.1342993,13.769480779988587,UTC+1
ERF,EDDE,50.9792725,10.95864662008392,UTC+1
FRA,EDDF,50.0229437,8.524938151916214,UTC+1
FMO,EDDG,52.13422065,7.682959395054385,UTC+1
HAM,EDDH,53.63636215,9.994550134684175,UTC+1
CGN,EDDK,50.86780115,7.138887378368084,UTC+1
DUS,EDDL,51.2869035,6.761736665024513,UTC+1
MUC,EDDM,48.353004,11.790143,UTC+1
NUE,EDDN,49.49826845,11.078106331160273,UTC+1
LEJ,EDDP,51.4211901,12.229585904866344,UTC+1
SCN,EDDR,49.2166001,7.112361932435437,UTC+1
STR,EDDS,48.69073,9.193624,UTC+1
TXL,EDDT,52.5568088,13.30375552174911,UTC+1
